80|AP|FR|CA1|160|C|0.005|0.0|M|D||Q|M|O|552|02
80|AP|FR|US1|192|B|0.250|0.0|M|D|||H|O|600|11
80|AP|FR|CA1|537|E|0.025|0.0|M|||Q|M|O|553|12
81|AP|FR|CA1|102|E|0.110|0.0|M|M|||H|O|553|12
81|AP|FR|CA1|125|F|2.10|0.0|M||||M|O|550|99
81|AP|FR|CA1|157|B|1.30|0.0|M|D|||H|A|550|99
83|AP|FR|CA1|160|C|0.067|0.0|M|M|||M|O|552|02
83|AP|FR|CA1|165|C|0.095|0.0|M|D|||M|O|552|02
84|AP|FR|CA1|042|C|0.025|0.0|M|D||Q|M|O|552|02
84|AP|FR|CA1|057|C|0.005|0.0|M|D||Q|M|O|552|02
84|AP|FR|CA1|125|F|1.10|0.0|M||||M|O|550|99
84|AP|FR|CA1|157|B|0.370|0.0|M|D|||H|A|550|99
85|AP|FR|CA1|102|E|0.063|0.0|M|M|||H|O|553|12
85|AP|FR|CA1|125|F|2.50|0.0|M||||M|O|550|99
85|AP|FR|CA1|157|B|0.90|0.0|M|D|||H|A|550|99
85|AP|FR|CA1|623|I|0.015|0.0|M|M||Q|M|O|550|99
86|AP|FR|CA1|125|F|1.20|0.0|M||||M|O|550|99
86|AP|FR|CA1|157|B|0.770|0.0|M|D|||H|A|550|99
86|AP|FR|CA1|623|I|1.60|0.0|M|M|||M|O|550|99
87|AP|FR|CA1|083|I|0.015|0.0|M|||Q|M|O|550|99
87|AP|FR|CA1|165|C|0.270|0.0|M|D|||M|O|552|02
88|AP|FR|CA1|042|C|0.080|0.0|M|M|||M|O|552|02
88|AP|FR|CA1|537|E|0.061|0.0|M||||H|O|553|12
89|AP|FR|CA1|125|F|2.90|0.0|M||||M|O|550|99
89|AP|FR|CA1|157|B|0.470|0.0|M|D|||H|A|550|99
90|AP|FR|CA1|042|C|0.025|0.0|M|D||Q|M|O|552|02
90|AP|FR|CA1|160|C|0.017|0.0|M|M|||M|O|552|02
90|AP|FR|CA1|623|I|0.042|0.0|M|M|||M|O|550|99
91|AP|FR|CA1|042|C|0.025|0.0|M|D||Q|M|O|552|02
91|AP|FR|CA1|055|A|0.160|0.0|M|M|||M|O|551|05
91|AP|FR|CA1|102|E|0.10|0.0|M|M|||H|O|553|12
91|AP|FR|CA1|125|F|0.930|0.0|M||||M|O|550|99
91|AP|FR|CA1|157|B|0.650|0.0|M|D|||H|A|550|99
91|AP|FR|CA1|623|I|0.350|0.0|M|M|||M|O|550|99
92|AP|FR|CA1|011|A|0.025|0.0|M|D|M|Q|M|O|551|05
92|AP|FR|CA1|157|B|0.410|0.0|M|D|||H|A|550|99
92|AP|FR|CA1|165|C|0.039|0.0|M|D|||M|O|552|02
92|AP|FR|CA1|171|C|0.005|0.0|M|D||Q|M|O|552|02
92|AP|FR|CA1|623|I|0.032|0.0|M|M|||M|O|550|99
93|AP|FR|CA1|057|C|0.005|0.0|M|D||Q|M|O|552|02
93|AP|FR|CA1|125|F|1.40|0.0|M||||M|O|550|99
93|AP|FR|CA1|157|B|0.50|0.0|M|D|||H|A|550|99
93|AP|FR|CA1|160|C|0.012|0.0|M|M|||M|O|552|02
94|AP|FR|CA1|083|I|0.015|0.0|M|M||Q|M|O|550|99
94|AP|FR|CA1|102|E|0.025|0.0|M|||Q|H|O|553|12
94|AP|FR|CA1|125|F|1.30|0.0|M|M|||M|O|550|99
94|AP|FR|CA1|157|B|0.480|0.0|M|D|||H|A|550|99
